cd_UGestora,dt_Ano,cd_UnidOrcamentaria,nu_Empenho,nu_Parcela,tp_Lancamento,vl_Pagamento,dt_Pagamento,cd_Conta,nu_ChequePag,nu_DebAut,cd_BancoRec,cd_AgenciaRec,nu_ContaRec,tp_FonteRecursos,dt_MesAno
201153,2015,20800,0006072,0000001,1,288864.3000,2015-09-03 00:00:00,000006240198,000000,,,,,51,092015
201153,2015,20800,0006802,0000001,1,106910.2000,2015-10-29 00:00:00,000006240198,000000,,,,,51,102015
201153,2015,20800,0000584,0000001,1,100000.0000,2015-01-20 00:00:00,000006240198,000000,,,,,51,012015
201153,2015,20800,0000584,0000002,1,1542.4400,2015-03-26 00:00:00,000006240198,000000,,,,,51,032015
201071,2013,05000,0000195,0000001,1,17428.2000,2013-03-14 00:00:00,000000100862,0,,,000000,000000000000,0,032013
201071,2013,05000,0000195,0000002,1,15000.0000,2013-03-14 00:00:00,000000455776,0,,,000000,000000000000,0,032013
201071,2013,05000,0000327,0000001,1,28150.6800,2013-04-08 00:00:00,000000104531,0,,,000000,000000000000,0,042013
201071,2013,05000,0000327,0000002,1,7000.0000,2013-04-08 00:00:00,000000455776,0,,,000000,000000000000,0,042013
201071,2013,05000,0000377,0000001,1,7857.7100,2013-04-29 00:00:00,000000455776,0,,,000000,000000000000,0,042013
201071,2013,05000,0000377,0000002,1,2362.5100,2013-04-30 00:00:00,000000104558,0,,,000000,000000000000,0,042013
201153,2015,20800,0008344,0000001,1,5100.0000,2015-12-21 00:00:00,000000084239,000000,,,,,2,122015
201153,2015,20800,0008357,0000001,1,125684.4900,2015-12-10 00:00:00,000006240198,000000,,,,,51,122015
201096,2013,00216,0000159,0000001,1,45358.0800,2013-02-08 00:00:00,000006470306,0,,,000000,000000000000,0,022013
201096,2013,00214,0001437,0000001,1,129806.2100,2013-08-02 00:00:00,000000171433,0,,,000000,000000000000,14,082013
201096,2010,16016,0000045,0000001,1,144611.0800,2010-01-08 00:00:00,000006470306,000000,,,,,24,012010
201096,2014,00214,0003358,0000001,1,10000.0000,2014-12-12 00:00:00,000000171433,000000,00000000000,001,000000,000000000000,2,122014
201096,2014,00214,0003556,0000001,1,10000.0000,2014-12-30 00:00:00,000000171433,000000,00000000000,001,000000,000000000000,14,122014
201096,2013,00206,0001261,0000001,1,4600.0000,2013-07-19 00:00:00,000000021393,0,,,000000,000000000000,22,072013
201096,2013,00206,0001261,0000002,1,4600.0000,2013-07-23 00:00:00,000000021393,0,,,000000,000000000000,22,072013
201096,2015,00214,0000056,0000001,1,18241.2400,2015-01-27 00:00:00,000000171433,000000,00000000000,001,000000,000000000000,14,012015
201096,2015,00214,0000069,0000001,1,6799.6200,2015-01-15 00:00:00,000000171433,000000,00000000000,001,000000,000000000000,14,012015
201096,2012,16016,0002229,0000001,1,60808.9100,2012-07-23 00:00:00,000006470306,000000,,,,,24,072012
201138,2013,20010,0002594,0000001,1,175168.9100,2013-08-07 00:00:00,000000208825,000000,,,,,24,082013
201138,2013,20010,0002594,0000002,1,2848.2700,2013-08-07 00:00:00,000000208825,000000,,,,,24,082013
201138,2013,20010,0003053,0000002,1,1631.7300,2013-09-03 00:00:00,000000208825,000000,,,,,24,092013
201138,2013,20010,0003053,0000003,1,100351.0900,2013-09-03 00:00:00,000000208825,000000,,,,,24,092013
201138,2013,20010,0003716,0000001,1,158407.2100,2013-10-30 00:00:00,000000208825,000000,,,,,24,102013
201138,2013,20010,0003716,0000002,1,2575.7300,2013-10-30 00:00:00,000000208825,000000,,,,,24,102013
201138,2013,20007,0004653,0000001,1,70998.0600,2013-12-27 00:00:00,000000210447,000000,,,,,22,122013
201138,2013,20007,0004653,0000002,1,1154.4400,2013-12-27 00:00:00,000000210447,000000,,,,,22,122013
201138,2015,20600,0000239,0000001,1,105251.0400,2015-01-29 00:00:00,000000210447,000000,,,,,15,012015
201138,2015,20600,0000239,0000002,1,1711.4000,2015-01-29 00:00:00,000000210447,000000,,,,,15,012015
201138,2014,20006,0000708,0000001,1,55973.0800,2014-02-20 00:00:00,000000210447,000000,,,,,22,022014
201138,2014,20006,0000708,0000002,1,910.1300,2014-02-20 00:00:00,000000210447,000000,,,,,22,022014
201138,2014,20006,0002960,0000001,1,81373.2600,2014-07-15 00:00:00,000000212121,000000,,,,,22,072014
201138,2014,20006,0002960,0000002,1,1688.2400,2014-07-15 00:00:00,000000212121,000000,,,,,22,072014
201138,2014,20006,0002960,0000003,1,1350.5900,2014-07-15 00:00:00,000000212121,000000,,,,,22,072014
201138,2014,20006,0003407,0000002,1,1602.7400,2014-08-15 00:00:00,000000212121,000000,,,,,22,082014
201138,2014,20006,0003407,0000003,1,98568.2100,2014-08-15 00:00:00,000000212121,000000,,,,,22,082014
201138,2014,20006,0003718,0000001,1,123217.4400,2014-09-10 00:00:00,000000210447,000000,,,,,22,092014
201138,2014,20006,0003718,0000002,1,2003.5400,2014-09-10 00:00:00,000000210447,000000,,,,,22,092014
201138,2014,20006,0004096,0000001,1,266705.7900,2014-10-07 00:00:00,000000212121,000000,,,,,22,102014
201138,2014,20006,0004096,0000002,1,4336.6800,2014-10-07 00:00:00,000000212121,000000,,,,,22,102014
201138,2014,20006,0004428,0000001,1,234585.2400,2014-11-05 00:00:00,000000212121,000000,,,,,22,112014
201138,2014,20006,0004428,0000002,1,4866.9100,2014-11-05 00:00:00,000000212121,000000,,,,,22,112014
201138,2014,20006,0004428,0000003,1,3893.5300,2014-11-05 00:00:00,000000212121,000000,,,,,22,112014
201138,2014,20008,0003242,0000001,1,40000.0000,2014-08-07 00:00:00,000000214795,000000,,,,,14,082014
201138,2014,20010,0000620,0000001,1,55333.4800,2014-02-14 00:00:00,000000208825,000000,,,,,24,022014
201138,2014,20010,0000620,0000002,1,899.7300,2014-02-14 00:00:00,000000208825,000000,,,,,24,022014
201138,2014,20010,0001599,0000001,1,85212.5700,2014-04-22 00:00:00,000000172731,000000,,,,,24,042014
201138,2014,20010,0001599,0000002,1,1385.5700,2014-04-22 00:00:00,000000172731,000000,,,,,24,042014
201138,2014,20010,0002498,0000001,1,88425.6100,2014-06-16 00:00:00,000000172731,000000,,,,,24,062014
201138,2014,20010,0002498,0000002,1,4139.0700,2014-06-16 00:00:00,000000172731,000000,,,,,24,062014
201138,2014,20010,0002498,0000003,1,1505.1200,2014-06-16 00:00:00,000000172731,000000,,,,,24,062014
201138,2014,20010,0003885,0000001,1,103671.3700,2014-09-18 00:00:00,000000208825,000000,,,,,24,092014
201138,2014,20010,0003885,0000002,1,1685.7100,2014-09-19 00:00:00,000000208825,000000,,,,,24,092014
201138,2015,21000,2003369,0000001,1,367962.4700,2015-09-11 00:00:00,000000228435,000000,,,,,52,092015
201138,2015,21000,2003369,0000002,1,4524.1300,2015-09-30 00:00:00,000000228435,000000,,,,,52,092015
201138,2015,21000,2003369,0000003,1,4524.1200,2015-09-11 00:00:00,000000228435,000000,,,,,52,092015
201138,2015,21000,2004190,0000001,1,151970.0600,2015-12-07 00:00:00,000000228435,000000,,,,,52,122015
201138,2015,21000,2004190,0000002,1,1868.4800,2015-12-07 00:00:00,000000228435,000000,,,,,52,122015
201138,2015,21000,2004190,0000003,1,1868.4800,2015-12-07 00:00:00,000000228435,000000,,,,,52,122015
201200,2010,00202,0005217,0000001,1,9871.3800,2010-10-01 00:00:00,000001022334,855183,,,000000,000000000000,0,102010
201200,2015,20600,2001855,0000001,1,7217.7000,2015-07-13 00:00:00,000000168025,000000,,,,,0,072015
201200,2015,20600,2001855,0000002,1,7162.3000,2015-08-10 00:00:00,000000168025,000000,,,,,0,082015
201200,2011,00202,0002193,0000001,1,20000.0000,2011-04-27 00:00:00,000000150215,850646,,,000000,000000000000,0,042011
201200,2011,00202,0002193,0000002,1,10000.0000,2011-05-02 00:00:00,000001022334,44457,,,000000,000000000000,0,052011
201200,2011,00202,0003071,0000001,1,30000.0000,2011-07-08 00:00:00,000000096652,42750,,,000000,000000000000,0,072011
201200,2011,00202,0003071,0000002,1,15000.0000,2011-07-26 00:00:00,000000096652,42814,,,000000,000000000000,0,072011
201200,2011,00202,0003071,0000003,1,15000.0000,2011-08-01 00:00:00,000001022334,45108,,,000000,000000000000,0,082011
201200,2015,20800,2004272,0000001,1,9089.7500,2015-12-03 00:00:00,00000015878X,000000,,,,,0,122015
201200,2015,20800,2004272,0000002,1,7675.5700,2015-12-16 00:00:00,000000123099,000000,,,,,0,122015
201200,2011,00202,0004050,0000001,1,19005.0300,2011-11-04 00:00:00,000001022334,0,001,,2563-1,0000010772-7,0,112011
201220,2014,02051,0002124,0000001,1,1019.3100,2014-09-02 00:00:00,000000087181,,,,,,2,092014
201220,2014,02051,0002147,0000001,1,156.3500,2014-09-02 00:00:00,000000087181,,,,,,2,092014
201200,2011,00206,0002655,0000001,1,38625.0000,2011-05-31 00:00:00,000000121088,850520,,,000000,000000000000,15,052011
201200,2011,00206,0002655,0000002,1,25000.0000,2011-06-30 00:00:00,000000121088,850522,,,000000,000000000000,15,062011
201200,2011,00206,0002655,0000003,1,11375.0000,2011-08-10 00:00:00,000000121088,850523,,,000000,000000000000,15,082011
201200,2011,00206,0003118,0000001,1,20000.0000,2011-08-10 00:00:00,000001022334,45147,,,000000,000000000000,0,082011
201200,2011,00206,0003118,0000002,1,10000.0000,2011-08-10 00:00:00,000001022334,45148,,,000000,000000000000,0,082011
201200,2011,00206,0003118,0000003,1,15000.0000,2011-08-10 00:00:00,000001022334,45149,,,000000,000000000000,0,082011
201200,2011,00206,0003118,0000004,1,24270.0000,2011-08-10 00:00:00,000001022334,45150,,,000000,000000000000,0,082011
201220,2010,02050,0001401,0000001,1,55508.9100,2010-06-29 00:00:00,000000157767,850001,,,,,23,062010
201220,2010,02050,0002175,0000001,1,90600.0000,2010-09-27 00:00:00,000000157767,,,,,,2,092010
201200,2012,00204,0007352,0000001,1,3124.0000,2012-12-28 00:00:00,000001022334,0,,,000000,000000000000,0,122012
201220,2011,02040,0001274,0000001,1,35668.9600,2011-06-03 00:00:00,000000051500,856836,,,,,1,062011
201200,2012,00206,0007334,0000001,1,10000.0000,2012-12-21 00:00:00,000001022334,0,,,000000,000000000000,1,122012
201200,2012,00206,0007334,0000002,1,4634.0000,2012-12-28 00:00:00,000001022334,0,,,000000,000000000000,1,122012
201220,2011,02040,0001460,0000001,1,15992.5400,2011-06-30 00:00:00,000000051500,856923,,,,,1,062011
201220,2011,02040,0002035,0000001,1,13178.7000,2011-08-19 00:00:00,000000051500,857048,,,,,1,082011
201220,2011,02070,0000385,0000001,1,3200.0000,2011-03-11 00:00:00,000000051500,856631,,,,,0,032011
201220,2011,02070,0000385,0000002,1,3200.0000,2011-04-15 00:00:00,000000051500,856683,,,,,0,042011
201220,2011,02070,0000385,0000003,1,3200.0000,2011-05-10 00:00:00,000000051500,856731,,,,,0,052011
201220,2011,02070,0000385,0000004,1,3200.0000,2011-06-08 00:00:00,000000051500,856841,,,,,0,062011
201220,2011,02070,0000385,0000005,1,3200.0000,2011-07-12 00:00:00,000000051500,856949,,,,,0,072011
201220,2011,02070,0000385,0000006,1,3200.0000,2011-08-10 00:00:00,000000051500,857017,,,,,0,082011
201220,2011,02070,0000385,0000007,1,3200.0000,2011-09-14 00:00:00,000000051500,857104,,,,,0,092011
201220,2011,02070,0000385,0000008,1,3200.0000,2011-10-25 00:00:00,000000051500,,,,,,0,102011
201220,2011,02070,0000385,0000009,1,3200.0000,2011-11-22 00:00:00,000000051500,,,,,,0,112011
201220,2011,02070,0000385,0000010,1,3200.0000,2011-12-16 00:00:00,000000051500,,,,,,0,122011
201220,2012,02070,0000452,0000001,1,25480.0000,2012-02-15 00:00:00,000000051500,,,,,,0,022012
201220,2012,02070,0001102,0000001,1,3200.0000,2012-04-13 00:00:00,000000051500,,,,,,0,042012
201220,2012,02070,0001102,0000002,1,3200.0000,2012-05-15 00:00:00,000000051500,,,,,,0,052012
201220,2012,02070,0001102,0000003,1,3200.0000,2012-05-15 00:00:00,000000051500,,,,,,0,052012
201220,2012,02070,0001102,0000004,1,3200.0000,2012-06-20 00:00:00,000000051500,,,,,,0,062012
201220,2012,02070,0001102,0000005,1,3200.0000,2012-12-21 00:00:00,000000051500,,,,,,0,122012
201220,2012,02070,0001102,0000006,1,3200.0000,2012-12-21 00:00:00,000000051500,,,,,,0,122012
201220,2012,02070,0001745,0000001,1,5000.0000,2012-06-18 00:00:00,000000051500,,,,,,0,062012
201220,2012,02070,0001745,0000002,1,5000.0000,2012-06-21 00:00:00,000000051500,,,,,,0,062012
201220,2012,02070,0001745,0000003,1,2000.0000,2012-07-31 00:00:00,000000086665,,,,,,0,072012
201220,2012,02070,0001745,0000004,1,3000.0000,2012-07-31 00:00:00,000000051500,,,,,,0,072012
201200,2013,20600,0003970,0000001,1,20340.5300,2013-11-13 00:00:00,000000150525,000000,,,,,19,112013
201220,2012,02100,0001603,0000001,1,52023.9400,2012-06-08 00:00:00,000000173088,,,,,,24,062012
201200,2014,20600,0001168,0000001,1,15435.3700,2014-04-29 00:00:00,000000096652,000000,,,,,1,042014
201200,2014,20600,0001413,0000001,1,13047.5000,2014-05-16 00:00:00,000001022334,000000,,,,,1,052014
201098,2010,02010,0002141,0000001,1,27903.0900,2010-07-12 00:00:00,000000151483,850002,,000,000000,000000000000,24,072010
201098,2013,02010,0002768,0000001,1,19320.5700,2013-10-25 00:00:00,000000199559,,,,,,0,102013
201098,2013,02010,0003279,0000001,1,16269.6700,2013-12-11 00:00:00,000000051179,,,,,,0,122013
201098,2013,02010,0003394,0000001,1,3297.3600,2013-12-26 00:00:00,000000198447,,,,,,24,122013
201133,2014,02060,0002379,0000001,1,27920.3500,2014-12-23 00:00:00,000006471776,000000,00000146983,,,,52,122014
201133,2014,02070,2000454,0000001,1,23617.2000,2014-10-13 00:00:00,000000183962,000000,00000040167,,,,14,102014
201133,2014,02060,0002380,0000001,1,1000.9800,2014-12-23 00:00:00,000006471776,000000,00000146983,,,,52,122014
201133,2014,02070,2000290,0000001,1,24382.8000,2014-06-12 00:00:00,000000183962,000000,00000040167,,,,14,062014
201133,2015,02070,2000379,0000001,1,16000.0000,2015-06-10 00:00:00,000000183962,000000,00000040167,,,,14,062015
201133,2015,02070,2000380,0000001,1,1573.4000,2015-06-10 00:00:00,000000580457,000000,00000040167,,,,2,062015
201134,2010,00901,0001470,0000001,1,30000.0000,2010-08-02 00:00:00,000000274364,850008,,,000000,000000000000,24,082010
201134,2010,00901,0001470,0000002,1,5142.3900,2010-08-10 00:00:00,000000274364,850011,,,000000,000000000000,24,082010
201133,2013,02070,0002340,0000001,1,16000.0000,2013-09-11 00:00:00,000000183962,000000,00000401676,,,,14,092013
201134,2015,02070,0002305,0000001,1,14117.9600,2015-12-11 00:00:00,000000074675,859145,,,,,0,122015
201134,2012,00801,0000467,0000001,1,14000.0000,2012-03-08 00:00:00,000000074675,856610,,,000000,000000000000,0,032012
201134,2012,00801,0000584,0000001,1,9614.3300,2012-03-20 00:00:00,000000074675,856639,,,000000,000000000000,0,032012
201134,2012,00801,0000742,0000001,1,14048.1900,2012-04-16 00:00:00,000000074675,856643,,,000000,000000000000,0,042012
201134,2012,00801,0002772,0000001,1,30000.0000,2012-12-20 00:00:00,000000074675,856901,,,000000,000000000000,0,122012
201134,2012,00801,0002772,0000002,1,40370.0000,2012-12-28 00:00:00,000000074675,856912,,,000000,000000000000,0,122012
201134,2012,00901,0000436,0000001,1,24300.0000,2012-02-01 00:00:00,000000074675,856574,,,000000,000000000000,0,022012
201134,2011,00601,0000838,0000001,1,20435.6500,2011-05-10 00:00:00,000000074675,856222,,,000000,000000000000,2,052011
201134,2011,00601,0001019,0000001,1,24678.4400,2011-06-01 00:00:00,000000074675,856271,,,000000,000000000000,2,062011
101212,2010,10100,0002623,0000001,1,29085.8200,2010-11-29 00:00:00,000000085561,853838,,,,,0,112010
101212,2010,10100,0002861,0000001,1,12838.7100,2010-12-30 00:00:00,000000085561,853889,,,,,0,122010
101212,2010,10100,0002950,0000001,1,0.1600,2010-12-30 00:00:00,000000085561,853889,,,,,0,122010
101212,2011,10001,0002852,0000001,1,9895.8300,2011-09-16 00:00:00,000000085561,854269,,,,,0,092011
201095,2014,14106,0141332,0000001,1,49838.1100,2014-07-09 00:00:00,00000009885X,000000,1E163492014,000,000000,000000000000,0,072014
201095,2014,14106,0141332,0000002,1,24571.4400,2014-09-01 00:00:00,000000110027,000000,1E221282014,000,000000,000000000000,0,092014
201095,2014,14106,0141332,0000003,1,14067.4700,2014-12-12 00:00:00,000000110027,000000,1E348142014,000,000000,000000000000,0,122014
201095,2014,14106,0142906,0000001,1,16268.3400,2014-12-12 00:00:00,000000110027,000000,1E348152014,000,000000,000000000000,0,122014
201095,2014,14106,0142949,0000001,1,21390.6600,2014-12-12 00:00:00,000000110027,000000,1E348162014,000,000000,000000000000,0,122014
201095,2014,14106,0142951,0000001,1,8010.6200,2014-12-12 00:00:00,000000110027,000000,1E348182014,000,000000,000000000000,0,122014
201095,2015,08108,0080170,0000001,1,122401.0000,2015-06-11 00:00:00,00000009885X,000000,1E154862015,006,014567,000000240088,0,062015
201095,2015,08108,0080190,0000001,1,140000.0000,2015-07-14 00:00:00,00000009885X,000000,1E173152015,006,014567,000000240088,0,072015
201095,2015,08108,0080203,0000001,1,197320.4100,2015-12-14 00:00:00,000006470975,001087,00000000000,001,045713,000000007981,52,122015
201095,2015,08108,0080203,0000002,1,15998.9500,2015-12-14 00:00:00,000006470975,001087,00000000000,001,045713,000000007981,52,122015
201095,2015,08108,0080203,0000003,1,453295.8100,2015-12-30 00:00:00,000006470975,001089,00000000000,001,045713,000000007981,52,122015
201095,2015,08108,0080203,0000004,1,36753.7100,2015-12-30 00:00:00,000006470975,001089,00000000000,001,045713,000000007981,52,122015
201095,2015,08108,0080215,0000001,1,163512.4800,2015-10-21 00:00:00,000000110027,000000,1E223712015,006,014567,000000240088,0,102015
201095,2015,08108,0080215,0000002,1,2490.0400,2015-10-21 00:00:00,000000110027,000000,5E223712015,006,014567,000000240088,0,102015
201095,2015,08108,0080249,0000001,1,147750.0000,2015-11-16 00:00:00,000000110027,000000,1E288722015,006,014567,000000240088,0,112015
201095,2015,08108,0080249,0000002,1,2250.0000,2015-11-16 00:00:00,000000110027,000000,5E288722015,006,014567,000000240088,0,112015
201095,2015,08108,0080283,0000001,1,213942.4000,2015-12-11 00:00:00,00000009885X,000000,1E329712015,006,014567,000000240088,0,122015
201095,2015,08108,0080283,0000002,1,3258.0500,2015-12-11 00:00:00,00000009885X,000000,5E329712015,006,014567,000000240088,0,122015
201095,2015,08108,0080283,0000003,1,2.7900,2015-12-11 00:00:00,00000009885X,000000,00000000000,000,000000,000000000000,0,122015
201095,2015,09102,0090001,0000001,1,79360.6300,2015-05-04 00:00:00,000006471114,000594,00000000000,001,000639,000000012204,0,052015
201095,2015,09102,0090001,0000002,1,79360.6300,2015-05-04 00:00:00,000006471114,000594,00000000000,001,000639,000000012204,0,052015
201095,2015,09102,0090001,0000003,1,233808.1700,2015-07-01 00:00:00,000006471114,000869,00000000000,001,000639,000000012204,0,072015
201095,2015,09102,0090001,0000004,1,3560.5300,2015-07-01 00:00:00,000006471114,000869,00000000000,001,000639,000000012204,0,072015
201095,2015,09102,0090004,0000001,1,327850.1300,2015-05-04 00:00:00,000006471114,000594,00000000000,001,000639,000000012204,52,052015
201095,2015,09102,0090004,0000002,1,311561.7000,2015-05-04 00:00:00,000006471114,000594,00000000000,001,000639,000000012204,52,052015
201095,2015,09102,0090004,0000003,1,327850.1300,2015-05-04 00:00:00,000006471114,000594,00000000000,001,000639,000000012204,52,052015
201095,2015,09102,0090004,0000004,1,358146.6400,2015-07-01 00:00:00,000006471114,000869,00000000000,001,000639,000000012204,52,072015
201095,2015,09102,0090004,0000005,1,58578.3700,2015-07-01 00:00:00,000006471114,000869,00000000000,001,000639,000000012204,52,072015
201095,2015,09102,0090004,0000006,1,251593.4900,2015-09-30 00:00:00,000006471114,000942,00000000000,001,000639,000000012204,52,092015
201095,2015,09102,0090004,0000007,1,3831.3700,2015-09-30 00:00:00,000006471114,000942,00000000000,001,000639,000000012204,52,092015
201095,2015,09102,0090125,0000001,1,24014.3600,2015-06-01 00:00:00,00000009885X,000000,1E101952015,001,000639,000000012204,0,062015
201095,2015,09102,0090125,0000002,1,21732.9900,2015-06-01 00:00:00,00000009885X,000000,1E101952015,001,000639,000000012204,0,062015
201095,2015,09102,0090125,0000003,1,1320.7900,2015-06-12 00:00:00,00000009885X,000000,5E101952015,001,000639,000000012204,0,062015
201095,2015,09102,0090125,0000004,1,360.2200,2015-06-12 00:00:00,00000009885X,000000,5E101952015,001,000639,000000012204,0,062015
201095,2015,09102,0090125,0000005,1,600.3600,2015-10-06 00:00:00,00000009885X,000000,3E101952015,001,000639,000000012204,0,102015
201095,2015,09102,0090128,0000001,1,39932.9000,2015-06-01 00:00:00,00000009885X,000000,1E101942015,001,000639,000000012204,0,062015
201095,2015,09102,0090128,0000002,1,36139.2800,2015-06-01 00:00:00,00000009885X,000000,1E101942015,001,000639,000000012204,0,062015
201095,2015,09102,0090128,0000003,1,2196.3100,2015-06-12 00:00:00,00000009885X,000000,5E101942015,001,000639,000000012204,0,062015
201095,2015,09102,0090128,0000004,1,598.9900,2015-06-12 00:00:00,00000009885X,000000,5E101942015,001,000639,000000012204,0,062015
201095,2015,09102,0090128,0000005,1,998.3200,2015-10-06 00:00:00,00000009885X,000000,3E101942015,001,000639,000000012204,0,102015
201095,2015,09102,0090129,0000001,1,63647.0400,2015-06-01 00:00:00,00000009885X,000000,1E102022015,001,000639,000000012204,0,062015
201095,2015,09102,0090129,0000002,1,57600.5600,2015-06-01 00:00:00,00000009885X,000000,1E102022015,001,000639,000000012204,0,062015
201095,2015,09102,0090129,0000003,1,3500.5900,2015-06-12 00:00:00,00000009885X,000000,5E102022015,001,000639,000000012204,0,062015
201095,2015,09102,0090129,0000004,1,954.7100,2015-06-12 00:00:00,00000009885X,000000,5E102022015,001,000639,000000012204,0,062015
201095,2015,09102,0090129,0000005,1,1591.1800,2015-10-06 00:00:00,00000009885X,000000,3E102022015,001,000639,000000012204,0,102015
201095,2015,09102,0090204,0000001,1,92522.5500,2015-09-04 00:00:00,00000009885X,000000,1E190292015,001,000639,000000012204,52,092015
201095,2015,09102,0090204,0000002,1,2555.8700,2015-09-04 00:00:00,00000009885X,000000,3E190292015,001,000639,000000012204,52,092015
201095,2015,09102,0090204,0000003,1,5622.9100,2015-09-04 00:00:00,00000009885X,000000,5E190292015,001,000639,000000012204,52,092015
201095,2015,09102,0090204,0000004,1,1533.5200,2015-09-04 00:00:00,00000009885X,000000,5E190292015,001,000639,000000012204,52,092015
201095,2015,09102,0090204,0000005,1,5622.9100,2015-10-19 00:00:00,00000009885X,000000,5E190292015,001,000639,000000012204,52,102015
201095,2015,09102,0090204,0000006,1,2555.8700,2015-10-28 00:00:00,00000009885X,000000,3E190292015,001,000639,000000012204,52,102015
201095,2015,09102,0090204,0000007,1,2555.8700,2015-11-11 00:00:00,00000009885X,000000,3E190292015,001,000639,000000012204,52,112015
201095,2015,09102,0090204,0000008,1,2555.8700,2015-11-19 00:00:00,00000009885X,000000,3E190292015,001,000639,000000012204,52,112015
201095,2015,09102,0090204,0000009,1,1533.5200,2015-11-26 00:00:00,00000009885X,000000,5E190292015,001,000639,000000012204,52,112015
201008,2011,02020,0003239,0000001,1,20000.0000,2011-05-30 00:00:00,000000269344,852839,,,,,0,052011
201008,2011,02020,0003239,0000002,1,13000.0000,2011-05-30 00:00:00,000000269344,852840,,,,,0,052011
201008,2011,02020,0003239,0000003,1,27000.0000,2011-05-20 00:00:00,000000269344,852586,,,,,0,052011
201008,2011,02020,0003239,0000004,1,3427.9200,2011-07-08 00:00:00,000000025755,867545,,,,,0,072011
201008,2011,02020,0004972,0000001,1,17000.0000,2011-07-21 00:00:00,000000269344,853168,,,,,0,072011
201008,2011,02020,0004972,0000002,1,13000.0000,2011-07-15 00:00:00,000000269344,853160,,,,,0,072011
201008,2011,02020,0004972,0000003,1,540.1000,2011-07-12 00:00:00,000000025755,867545,,,,,0,072011
201008,2010,02090,0002890,0000001,1,20000.0000,2010-06-15 00:00:00,000000008994,865334,,,,,0,062010
201008,2010,02090,0002890,0000002,1,5500.0000,2010-12-23 00:00:00,000000008994,866370,,,,,0,122010
201008,2010,02090,0004291,0000001,1,8100.0000,2010-07-15 00:00:00,000000026646,855712,,,,,0,072010
201008,2010,02090,0004291,0000002,1,12200.0000,2010-07-09 00:00:00,000000025755,866203,,,,,0,072010
201008,2010,02090,0004291,0000003,1,11000.0000,2010-07-13 00:00:00,000000008994,865416,,,,,0,072010
201008,2010,02090,0004291,0000004,1,6100.0000,2010-08-26 00:00:00,000000008994,865694,,,,,0,082010
201008,2010,02090,0004291,0000005,1,6100.0000,2010-09-14 00:00:00,000000008994,865722,,,,,0,092010
201008,2011,02070,0004875,0000001,1,2951.4900,2011-07-25 00:00:00,000000269344,853253,,,,,0,072011
201008,2011,02070,0004333,0000001,1,15000.0000,2011-06-30 00:00:00,000000269344,853107,,,,,0,062011
201008,2011,02070,0004333,0000002,1,8860.1600,2011-07-08 00:00:00,000000025755,867540,,,,,2,072011
201008,2011,02090,0004673,0000001,1,12000.0000,2011-07-14 00:00:00,000000269344,853156,,,,,0,072011
201008,2011,02090,0004673,0000002,1,18215.0000,2011-08-23 00:00:00,000000269344,000292,,,,,0,082011
201008,2012,02070,0004009,0000001,1,60000.0000,2012-05-16 00:00:00,000000025755,868483,00000000000,,,,0,052012
201008,2012,02070,0004009,0000002,1,47160.6700,2012-05-23 00:00:00,000000269344,001033,00000000000,,,,0,052012
201008,2012,02070,0004009,0000003,1,37861.8300,2012-06-08 00:00:00,000000025755,868565,00000000000,,,,2,062012
201008,2012,02070,0004812,0000001,1,35672.1300,2012-06-20 00:00:00,000000269344,000000,00000DEBITO,,,,0,062012
201085,2013,09000,0001089,0000001,1,79694.9400,2013-07-22 00:00:00,000000185612,0,,,000000,000000000000,24,072013
201085,2013,09000,0001167,0000001,1,39715.2300,2013-07-29 00:00:00,000000185612,0,,,000000,000000000000,24,072013
201085,2014,05000,0000667,0000001,1,99634.7500,2014-04-24 00:00:00,000006476213,000000,00000000000,104,000000,000000000000,52,042014
201085,2014,05000,0002734,0000001,1,10244.4800,2014-12-23 00:00:00,000006476213,000000,00000000000,104,000000,000000000000,52,122014
201086,2011,05001,0005273,0000001,1,48219.2400,2011-12-26 00:00:00,000006475322,DEBITO,,000,000000,000000000000,24,122011
201086,2011,07001,0004294,0000001,1,49114.0700,2011-10-21 00:00:00,000000177490,DEBITO,,000,000000,000000000000,23,102011
201086,2011,07001,0004710,0000001,1,23791.7400,2011-11-29 00:00:00,000000177490,DEBITO,,000,000000,000000000000,23,112011
201086,2011,07001,0004710,0000002,1,1915.7900,2011-11-30 00:00:00,000000177490,DEBITO,,000,000000,000000000000,23,112011
201086,2012,05001,0001210,0000001,1,84042.9600,2012-03-30 00:00:00,000000177423,DEBITO,,000,000000,000000000000,24,032012
201086,2012,05001,0002144,0000001,1,130957.0400,2012-05-17 00:00:00,000000177423,DEBITO,,000,000000,000000000000,24,052012
201086,2012,05001,0002297,0000001,1,112673.9900,2012-11-01 00:00:00,000006475322,debito,,000,000000,000000000000,24,112012
201086,2012,05001,0004848,0000001,1,88947.8600,2012-12-27 00:00:00,000006475322,DEBITO,,000,000000,000000000000,24,122012
201086,2012,09001,0002689,0000001,1,75251.0000,2012-06-06 00:00:00,000000191981,DEBITO,,000,000000,000000000000,22,062012
201095,2010,11107,0110327,0000001,1,65730.4200,2010-12-30 00:00:00,000006470975,001777,00000000000,000,000000,000000000000,0,122010
